user_id,signup_date,acquisition_channel,activated,orders_90d,revenue_90d,tenure_days,last_activity_days_ago
562,2024-03-23,organic,0,0,0.0,92,112
563,2024-04-20,paid_search,0,0,0.0,125,60
564,2024-05-23,email,0,0,0.0,64,47
565,2024-04-26,paid_search,0,0,0.0,131,41
566,2024-03-09,paid_social,0,0,0.0,115,69
567,2024-04-08,paid_social,1,1,93.23,123,5
568,2024-05-19,organic,0,0,0.0,132,78
569,2024-01-25,paid_social,0,0,0.0,142,30
570,2024-06-28,organic,0,0,0.0,102,36
571,2024-05-02,organic,0,0,0.0,77,31
572,2024-02-22,paid_social,1,2,106.38,156,11
573,2024-05-30,organic,1,3,47.88,63,13
574,2024-05-23,email,1,3,53.78,167,12
575,2024-02-26,organic,1,6,626.91,108,3
576,2024-02-08,paid_social,0,0,0.0,148,113
577,2024-04-18,paid_search,0,0,0.0,28,96
578,2024-02-11,organic,1,1,16.67,124,13
579,2024-06-15,organic,1,3,47.77,142,15
580,2024-05-21,paid_social,0,0,0.0,77,86
581,2024-05-01,referral,0,0,0.0,75,45
582,2024-05-12,referral,1,2,87.7,102,7
583,2024-06-11,paid_search,0,0,0.0,39,81
584,2024-03-15,referral,1,0,0.0,143,23
585,2024-05-25,paid_social,1,1,17.08,73,19
586,2024-03-16,paid_social,1,0,0.0,131,18
587,2024-01-09,paid_search,1,1,80.24,5,9
588,2024-03-14,paid_social,1,1,13.11,92,18
589,2024-05-24,referral,0,0,0.0,170,35
590,2024-01-07,paid_search,0,0,0.0,143,34
591,2024-06-22,referral,1,1,22.64,3,4
592,2024-05-20,paid_social,1,0,0.0,163,16
593,2024-06-16,organic,1,3,186.68,135,11
594,2024-06-18,organic,0,0,0.0,94,70
595,2024-05-16,paid_search,0,0,0.0,152,119
596,2024-06-26,paid_search,1,6,248.94,159,15
597,2024-01-27,referral,1,0,0.0,78,9
598,2024-05-01,organic,0,0,0.0,80,61
599,2024-01-05,referral,0,0,0.0,115,118
600,2024-01-29,referral,1,1,98.67,4,22
601,2024-06-13,organic,0,0,0.0,131,100
602,2024-06-14,referral,0,0,0.0,128,59
603,2024-03-23,email,1,6,495.59,9,18
604,2024-05-15,paid_social,1,2,222.55,68,6
605,2024-04-18,referral,1,2,93.63,118,6
606,2024-03-05,email,0,0,0.0,88,38
607,2024-03-26,paid_social,0,0,0.0,139,96
608,2024-05-24,paid_search,0,0,0.0,164,66
609,2024-03-11,referral,0,0,0.0,125,57
610,2024-02-14,paid_social,0,0,0.0,72,115
611,2024-05-11,paid_social,0,0,0.0,130,55
612,2024-02-05,organic,0,0,0.0,50,112
613,2024-03-10,referral,1,2,27.02,3,20
614,2024-06-07,organic,1,2,47.04,67,19
615,2024-01-19,email,0,0,0.0,85,109
616,2024-04-17,paid_search,0,0,0.0,115,53
617,2024-06-15,organic,1,2,81.77,62,27
618,2024-03-31,paid_search,0,0,0.0,14,81
619,2024-03-30,organic,0,0,0.0,122,119
620,2024-01-19,paid_social,1,3,157.25,23,25
621,2024-02-08,email,0,0,0.0,123,82
622,2024-05-05,referral,1,1,91.18,77,7
623,2024-06-21,organic,0,0,0.0,16,107
624,2024-05-20,organic,1,4,345.35,146,14
625,2024-05-05,referral,0,0,0.0,13,56
626,2024-02-27,email,1,2,81.14,125,16
627,2024-05-27,paid_search,1,4,508.85,56,12
628,2024-03-01,paid_search,0,0,0.0,173,94
629,2024-05-06,paid_search,1,2,29.71,40,11
630,2024-04-14,referral,1,1,18.18,103,18
631,2024-06-15,paid_social,1,2,59.8,159,12
632,2024-01-01,organic,0,0,0.0,104,65
633,2024-05-10,organic,0,0,0.0,32,105
634,2024-04-01,referral,1,4,200.74,129,24
635,2024-04-22,organic,0,0,0.0,35,34
636,2024-06-01,paid_search,0,0,0.0,36,110
637,2024-02-25,paid_social,0,0,0.0,92,39
638,2024-06-09,organic,1,0,0.0,66,24
639,2024-06-14,organic,0,0,0.0,29,117
640,2024-04-26,referral,1,1,19.23,171,10
641,2024-05-13,referral,1,2,96.57,157,26
642,2024-02-27,referral,1,3,208.87,43,24
643,2024-02-13,referral,0,0,0.0,19,58
644,2024-06-21,paid_social,1,0,0.0,121,16
645,2024-06-08,referral,0,0,0.0,98,46
646,2024-06-21,paid_search,1,2,165.2,31,6
647,2024-03-01,paid_social,1,5,420.55,101,6
648,2024-02-16,email,1,4,123.44,19,20
649,2024-05-28,organic,1,2,122.5,29,29
650,2024-03-20,paid_search,1,5,375.5,73,24
651,2024-04-27,paid_search,1,3,183.16,135,23
652,2024-06-12,organic,1,1,15.63,76,12
653,2024-05-26,organic,1,2,135.4,179,9
654,2024-01-20,referral,1,1,14.16,82,17
655,2024-05-25,email,1,2,107.52,50,10
656,2024-02-16,paid_search,0,0,0.0,149,118
657,2024-02-18,organic,0,0,0.0,137,79
658,2024-01-14,organic,0,0,0.0,162,57
659,2024-05-22,referral,1,3,199.09,34,7
660,2024-06-07,paid_search,0,0,0.0,47,76
661,2024-01-01,paid_search,0,0,0.0,24,62
662,2024-04-26,paid_search,1,4,368.85,80,24
663,2024-02-23,paid_search,1,1,79.1,28,25
664,2024-04-27,paid_search,1,3,251.94,174,25
665,2024-01-03,referral,1,4,14.79,51,1
666,2024-05-23,paid_social,1,2,28.41,111,19
667,2024-01-12,paid_social,0,0,0.0,6,103
668,2024-03-14,paid_search,1,3,46.48,118,28
669,2024-01-16,paid_social,0,0,0.0,53,70
670,2024-04-11,paid_social,1,3,22.97,60,23
671,2024-05-31,organic,1,2,51.03,169,20
672,2024-06-04,paid_social,0,0,0.0,11,43
673,2024-04-26,organic,0,0,0.0,4,74
674,2024-01-08,referral,1,3,46.46,14,14
675,2024-05-01,paid_search,0,0,0.0,141,96
676,2024-04-01,email,0,0,0.0,143,45
677,2024-06-12,organic,1,0,0.0,113,22
678,2024-03-30,referral,1,3,284.93,8,13
679,2024-05-15,paid_social,0,0,0.0,88,81
680,2024-02-29,referral,1,3,283.62,11,28
681,2024-06-26,paid_search,1,3,38.52,112,10
682,2024-01-28,paid_search,1,1,18.83,99,2
683,2024-04-10,referral,1,1,23.34,23,25
684,2024-02-10,organic,0,0,0.0,109,108
685,2024-06-03,organic,1,2,98.59,7,10
686,2024-05-24,paid_social,0,0,0.0,69,116
687,2024-06-09,paid_search,1,4,76.44,160,16
688,2024-06-05,organic,1,2,113.48,172,9
689,2024-05-20,organic,1,0,0.0,131,19
690,2024-02-15,organic,0,0,0.0,94,66
691,2024-02-04,referral,0,0,0.0,122,52
692,2024-05-13,paid_social,1,5,102.71,44,25
693,2024-03-22,referral,1,2,157.74,51,25
694,2024-04-24,email,0,0,0.0,61,103
695,2024-02-16,paid_search,0,0,0.0,51,93
696,2024-06-01,organic,1,3,96.12,161,12
697,2024-01-10,organic,0,0,0.0,20,100
698,2024-02-25,organic,0,0,0.0,30,44
699,2024-01-30,email,1,2,318.67,121,27
700,2024-04-18,paid_search,1,4,101.79,44,16
701,2024-01-05,organic,1,3,119.47,86,23
702,2024-04-28,paid_search,0,0,0.0,157,93
703,2024-02-02,paid_social,0,0,0.0,149,92
704,2024-04-27,paid_social,1,0,0.0,112,12
705,2024-03-05,organic,1,3,72.66,139,15
706,2024-05-25,email,1,3,61.91,10,20
707,2024-06-25,paid_search,0,0,0.0,35,99
708,2024-01-11,organic,1,1,30.12,154,9
709,2024-03-25,referral,1,2,171.16,123,10
710,2024-01-26,organic,1,4,123.09,114,23
711,2024-03-03,email,1,2,90.42,172,27
712,2024-03-26,email,1,3,21.06,132,8
713,2024-02-28,paid_social,1,3,23.93,74,13
714,2024-01-27,referral,1,1,65.55,39,22
715,2024-06-25,paid_search,0,0,0.0,169,73
716,2024-06-09,email,1,0,0.0,94,28
717,2024-04-07,paid_search,1,0,0.0,67,17
718,2024-04-14,paid_social,0,0,0.0,89,54
719,2024-04-08,email,1,2,187.72,102,12
720,2024-05-08,email,0,0,0.0,106,89
721,2024-05-28,referral,1,1,22.97,36,25
722,2024-02-24,paid_search,1,4,166.89,4,11
723,2024-01-06,email,1,1,19.37,74,19
724,2024-04-04,paid_social,1,2,40.85,13,29
725,2024-05-12,email,0,0,0.0,70,74
726,2024-04-11,paid_social,1,0,0.0,7,3
727,2024-01-03,paid_search,1,3,501.52,156,25
728,2024-01-23,paid_search,1,3,167.94,122,4
729,2024-02-22,paid_social,1,4,31.54,37,24
730,2024-06-13,referral,1,1,20.32,143,15
731,2024-03-23,paid_search,1,2,69.55,30,14
732,2024-05-24,paid_social,1,1,75.98,104,28
733,2024-03-25,paid_search,0,0,0.0,74,79
734,2024-03-18,referral,1,3,295.42,12,28
735,2024-04-19,paid_search,0,0,0.0,81,75
736,2024-01-01,organic,0,0,0.0,112,110
737,2024-02-20,organic,1,0,0.0,30,18
738,2024-06-21,organic,0,0,0.0,129,47
739,2024-01-04,paid_search,0,0,0.0,36,54
740,2024-04-22,organic,1,2,108.62,123,27
741,2024-02-01,organic,0,0,0.0,88,109
742,2024-02-03,email,1,1,50.46,21,4
743,2024-04-01,referral,1,2,355.11,106,12
744,2024-04-04,paid_search,0,0,0.0,32,84
745,2024-03-12,email,1,1,94.09,63,16
746,2024-02-08,organic,1,1,71.57,141,1
747,2024-06-02,paid_social,1,1,11.44,165,4
748,2024-06-10,paid_social,0,0,0.0,44,88
749,2024-04-27,paid_search,0,0,0.0,149,102
750,2024-01-03,paid_search,0,0,0.0,146,66
751,2024-05-02,paid_search,0,0,0.0,46,61
752,2024-02-19,paid_search,1,1,81.39,175,10
753,2024-01-12,paid_social,1,1,17.39,154,9
754,2024-02-23,organic,0,0,0.0,5,51
755,2024-05-12,organic,0,0,0.0,133,74
756,2024-02-26,organic,1,1,48.15,31,19
757,2024-05-24,organic,1,1,47.09,156,3
758,2024-04-21,paid_search,0,0,0.0,77,111
759,2024-02-16,organic,0,0,0.0,75,34
760,2024-05-30,referral,0,0,0.0,127,55
761,2024-03-25,organic,1,2,144.45,13,21
762,2024-05-21,organic,0,0,0.0,122,90
763,2024-03-06,paid_social,0,0,0.0,146,37
764,2024-03-15,organic,1,2,76.01,152,2
765,2024-06-27,paid_social,0,0,0.0,157,83
766,2024-04-12,paid_social,0,0,0.0,156,109
767,2024-06-14,organic,0,0,0.0,102,87
768,2024-02-07,organic,0,0,0.0,173,95
769,2024-02-19,paid_search,0,0,0.0,117,74
770,2024-04-07,organic,0,0,0.0,84,94
771,2024-03-22,organic,1,2,166.04,11,18
772,2024-01-30,organic,0,0,0.0,51,60
773,2024-03-19,organic,0,0,0.0,59,52
774,2024-03-31,paid_search,0,0,0.0,84,50
775,2024-06-27,paid_social,1,3,209.25,105,13
776,2024-02-21,paid_social,0,0,0.0,13,33
777,2024-06-14,organic,1,2,8.16,47,8
778,2024-03-19,organic,0,0,0.0,88,104
779,2024-01-30,referral,0,0,0.0,171,38
780,2024-04-15,paid_social,1,1,55.57,152,12
781,2024-02-20,referral,1,5,526.9,176,20
782,2024-03-21,paid_search,1,1,24.51,63,2
783,2024-05-12,paid_social,1,1,31.4,145,29
784,2024-01-29,paid_search,0,0,0.0,69,118
785,2024-05-11,paid_search,1,2,90.5,54,21
786,2024-05-17,paid_search,1,5,125.38,142,24
787,2024-05-24,paid_search,1,1,49.97,15,19
788,2024-03-14,organic,1,2,178.8,138,9
789,2024-01-17,paid_search,0,0,0.0,150,114
790,2024-03-24,referral,1,3,15.98,95,11
791,2024-03-09,email,0,0,0.0,13,98
792,2024-02-03,paid_search,1,0,0.0,81,3
793,2024-01-06,paid_search,1,3,32.52,65,8
794,2024-02-22,organic,1,3,89.82,142,22
795,2024-05-05,paid_social,0,0,0.0,44,99
796,2024-02-12,paid_search,0,0,0.0,167,52
797,2024-04-24,email,0,0,0.0,163,46
798,2024-04-20,paid_search,0,0,0.0,117,117
799,2024-05-30,paid_search,1,1,4.19,27,23
800,2024-03-20,paid_social,0,0,0.0,173,58
801,2024-04-04,referral,0,0,0.0,57,81
802,2024-04-27,paid_search,1,5,215.2,22,5
803,2024-05-23,paid_search,1,1,59.1,34,25
804,2024-01-08,email,0,0,0.0,137,76
805,2024-05-11,organic,1,2,146.93,50,18
806,2024-04-13,referral,0,0,0.0,54,31
807,2024-05-11,organic,1,3,157.06,100,28
808,2024-01-25,referral,1,2,33.17,62,23
809,2024-04-05,paid_social,0,0,0.0,166,98
810,2024-06-03,paid_search,0,0,0.0,84,64
811,2024-04-02,referral,1,2,34.07,27,10
812,2024-06-08,organic,0,0,0.0,125,64
813,2024-06-26,organic,1,1,33.59,64,19
814,2024-03-01,paid_social,1,2,284.6,131,5
815,2024-05-01,paid_search,0,0,0.0,127,54
816,2024-02-20,paid_social,1,2,151.49,11,1
817,2024-05-26,organic,1,2,8.91,24,7
818,2024-01-21,organic,1,1,46.01,29,1
819,2024-01-05,organic,0,0,0.0,8,114
820,2024-04-01,organic,1,1,53.18,19,28
821,2024-06-18,paid_search,0,0,0.0,68,64
822,2024-03-01,referral,0,0,0.0,99,52
823,2024-01-22,email,1,2,23.4,124,12
824,2024-05-28,referral,0,0,0.0,48,45
825,2024-03-10,organic,0,0,0.0,168,87
826,2024-01-01,paid_search,1,4,239.55,102,3
827,2024-05-12,organic,1,2,149.36,144,15
828,2024-01-12,organic,1,0,0.0,64,12
829,2024-03-30,paid_search,0,0,0.0,8,81
830,2024-02-15,organic,0,0,0.0,109,69
831,2024-02-03,organic,1,3,117.37,133,2
832,2024-06-25,email,1,1,20.89,123,17
833,2024-03-18,paid_search,1,2,95.42,153,25
834,2024-02-14,paid_search,0,0,0.0,53,33
835,2024-06-03,organic,1,1,4.24,49,7
836,2024-03-13,organic,0,0,0.0,72,85
837,2024-01-26,referral,1,1,53.78,149,21
838,2024-02-16,organic,0,0,0.0,51,63
839,2024-04-30,paid_search,1,3,253.56,174,16
840,2024-02-25,organic,0,0,0.0,9,73
841,2024-04-03,paid_search,1,2,66.64,64,6
842,2024-04-16,organic,0,0,0.0,23,94
843,2024-03-03,referral,1,4,134.82,136,26
844,2024-02-17,referral,1,3,91.1,54,16
845,2024-03-01,referral,1,2,59.0,92,1
846,2024-03-21,organic,0,0,0.0,15,116
847,2024-01-26,referral,1,1,64.11,52,20
848,2024-02-05,paid_search,1,3,271.18,179,5
849,2024-01-01,paid_search,0,0,0.0,4,65
850,2024-01-08,paid_social,0,0,0.0,162,47
851,2024-04-22,organic,1,5,250.34,101,25
852,2024-04-08,organic,0,0,0.0,152,86
853,2024-06-28,paid_social,1,5,108.31,149,2
854,2024-02-16,organic,0,0,0.0,130,39
855,2024-05-06,paid_social,0,0,0.0,7,68
856,2024-02-25,paid_search,1,1,51.52,75,12
857,2024-01-14,referral,0,0,0.0,76,78
858,2024-01-28,email,1,2,140.91,35,17
859,2024-03-18,referral,0,0,0.0,154,105
860,2024-05-09,organic,0,0,0.0,146,52
861,2024-04-18,organic,0,0,0.0,64,36
862,2024-06-02,paid_search,1,2,60.13,122,14
863,2024-01-14,organic,1,0,0.0,56,9
864,2024-02-25,organic,1,1,4.61,55,26
865,2024-04-24,paid_social,0,0,0.0,140,84
866,2024-01-07,paid_search,0,0,0.0,37,106
867,2024-01-03,email,0,0,0.0,52,67
868,2024-04-20,organic,1,3,68.39,147,28
869,2024-05-30,organic,0,0,0.0,15,51
870,2024-04-16,organic,0,0,0.0,127,40
871,2024-01-18,email,0,0,0.0,86,32
872,2024-02-07,referral,1,3,145.13,84,19
873,2024-04-24,referral,1,0,0.0,107,2
874,2024-01-15,email,0,0,0.0,77,63
875,2024-04-28,paid_search,0,0,0.0,154,40
876,2024-01-28,paid_search,1,0,0.0,45,19
877,2024-02-08,paid_search,0,0,0.0,96,100
878,2024-01-17,paid_social,1,3,270.97,21,8
879,2024-03-26,paid_search,0,0,0.0,81,34
880,2024-05-05,paid_search,1,0,0.0,53,2
881,2024-02-13,email,1,3,181.79,157,17
882,2024-01-25,email,1,1,40.36,176,8
883,2024-05-24,referral,1,3,51.36,113,14
884,2024-01-13,referral,1,1,25.61,147,17
885,2024-01-25,paid_social,0,0,0.0,78,118
886,2024-03-08,organic,1,2,90.39,127,26
887,2024-05-17,organic,1,3,141.6,119,29
888,2024-03-07,paid_social,1,2,81.22,103,11
889,2024-04-18,paid_social,1,2,78.04,87,8
890,2024-05-25,organic,1,3,292.1,105,13
891,2024-04-20,email,1,0,0.0,2,8
892,2024-04-20,organic,0,0,0.0,115,75
893,2024-02-03,organic,1,3,140.97,32,24
894,2024-04-20,paid_social,0,0,0.0,102,68
895,2024-01-08,organic,1,1,68.98,62,26
896,2024-06-16,organic,1,3,75.54,97,3
897,2024-04-22,paid_search,1,5,63.25,122,2
898,2024-03-23,referral,0,0,0.0,135,84
899,2024-02-11,paid_search,0,0,0.0,98,118
900,2024-06-17,paid_social,0,0,0.0,84,100
901,2024-04-10,paid_social,1,5,419.51,150,16
902,2024-01-06,organic,0,0,0.0,157,87
903,2024-06-28,email,1,3,49.49,107,27
904,2024-01-26,organic,1,0,0.0,101,24
905,2024-03-04,email,0,0,0.0,131,67
906,2024-02-28,paid_search,1,2,188.06,22,13
907,2024-04-18,email,0,0,0.0,84,103
908,2024-04-30,organic,1,3,148.29,89,4
909,2024-02-02,paid_search,0,0,0.0,106,74
910,2024-05-29,organic,0,0,0.0,93,55
911,2024-01-21,organic,0,0,0.0,138,112
912,2024-03-10,paid_social,1,0,0.0,103,12
913,2024-04-21,organic,1,2,98.06,101,15
914,2024-01-04,paid_social,0,0,0.0,40,79
915,2024-04-03,organic,1,2,299.19,114,5
916,2024-03-15,paid_search,0,0,0.0,148,63
917,2024-03-02,referral,0,0,0.0,125,45
918,2024-04-03,paid_search,1,0,0.0,87,9
919,2024-04-04,paid_social,0,0,0.0,11,30
920,2024-05-31,paid_social,0,0,0.0,136,70
921,2024-02-24,referral,1,2,103.83,93,4
922,2024-05-16,paid_search,1,2,60.76,36,17
923,2024-05-10,paid_social,1,4,157.56,153,24
924,2024-01-31,email,1,2,80.69,167,27
925,2024-02-09,paid_social,0,0,0.0,98,61
926,2024-02-05,paid_search,1,2,217.09,111,16
927,2024-05-31,paid_social,0,0,0.0,96,94
928,2024-01-06,paid_social,1,1,18.11,62,28
929,2024-03-06,paid_social,0,0,0.0,105,118
930,2024-03-15,organic,0,0,0.0,149,104
931,2024-01-04,organic,1,4,204.7,147,17
932,2024-03-19,referral,1,3,108.93,153,4
933,2024-05-13,organic,0,0,0.0,87,63
934,2024-04-27,paid_social,0,0,0.0,133,79
935,2024-04-22,paid_search,1,3,30.32,127,8
936,2024-04-03,paid_search,1,1,23.54,83,18
937,2024-06-27,organic,1,3,68.05,12,13
938,2024-03-02,organic,1,1,36.01,103,9
939,2024-03-19,email,0,0,0.0,153,97
940,2024-05-15,referral,0,0,0.0,5,79
941,2024-01-26,paid_social,1,0,0.0,76,28
942,2024-06-27,paid_search,0,0,0.0,155,61
943,2024-06-21,paid_social,1,2,41.99,4,24
944,2024-02-13,paid_social,0,0,0.0,116,107
945,2024-05-12,paid_social,1,1,22.11,83,18
946,2024-03-10,organic,1,2,16.14,173,20
947,2024-06-02,paid_social,1,3,206.14,175,16
948,2024-04-27,referral,1,2,151.69,106,4
949,2024-03-08,email,0,0,0.0,156,51
950,2024-01-19,organic,0,0,0.0,35,76
951,2024-01-20,paid_social,1,3,61.19,144,2
952,2024-04-22,paid_social,0,0,0.0,140,80
953,2024-05-19,paid_search,1,1,11.8,80,28
954,2024-02-16,organic,0,0,0.0,75,99
955,2024-01-01,paid_search,1,2,100.71,43,6
956,2024-03-30,paid_search,1,3,189.24,28,22
957,2024-05-21,paid_search,1,2,53.97,81,18
958,2024-03-04,paid_social,0,0,0.0,19,94
959,2024-02-07,paid_social,0,0,0.0,74,51
960,2024-02-06,paid_social,1,1,35.16,123,26
961,2024-05-05,email,1,1,41.36,55,15
962,2024-05-18,paid_search,1,3,85.42,83,1
963,2024-04-09,organic,0,0,0.0,164,89
964,2024-03-17,paid_social,0,0,0.0,62,51
965,2024-01-03,organic,1,3,144.01,107,4
966,2024-06-09,paid_search,1,4,125.58,167,24
967,2024-05-13,organic,0,0,0.0,116,70
968,2024-06-26,organic,1,1,38.27,41,27
969,2024-01-10,referral,1,5,136.47,86,21
970,2024-01-05,organic,1,2,113.4,66,3
971,2024-05-30,paid_search,1,1,14.73,97,24
972,2024-05-17,organic,1,5,145.1,168,14
973,2024-06-20,paid_social,0,0,0.0,19,74
974,2024-05-09,paid_search,1,5,187.6,55,27
975,2024-01-13,paid_social,0,0,0.0,112,37
976,2024-06-16,paid_search,1,3,76.63,46,29
977,2024-05-09,organic,0,0,0.0,4,62
978,2024-03-24,paid_search,0,0,0.0,25,78
979,2024-03-05,organic,0,0,0.0,63,39
980,2024-03-03,paid_search,1,1,18.82,111,27
981,2024-04-10,paid_search,1,0,0.0,13,26
982,2024-03-13,email,1,2,91.73,115,7
983,2024-01-17,organic,0,0,0.0,86,92
984,2024-01-09,paid_social,1,1,35.72,4,1
985,2024-05-22,organic,0,0,0.0,2,64
986,2024-05-31,paid_search,0,0,0.0,67,115
987,2024-02-07,paid_search,1,5,49.4,110,20
988,2024-06-11,email,0,0,0.0,30,95
989,2024-04-03,organic,1,3,169.22,132,23
990,2024-04-04,organic,1,2,68.12,48,29
991,2024-02-18,paid_search,1,4,45.83,43,14
992,2024-03-09,organic,0,0,0.0,93,67
993,2024-03-02,organic,1,1,11.65,173,5
994,2024-06-26,paid_social,0,0,0.0,141,86
995,2024-03-18,organic,1,2,103.92,47,26
996,2024-04-26,organic,1,0,0.0,28,21
997,2024-04-29,paid_social,0,0,0.0,37,82
998,2024-05-16,paid_search,1,4,199.71,28,24
999,2024-06-10,organic,1,2,55.12,155,11
1000,2024-03-16,organic,0,0,0.0,158,92
1001,2024-02-04,paid_social,1,4,178.67,134,15
1002,2024-01-01,organic,1,2,59.88,120,14
1003,2024-02-09,paid_search,1,4,123.27,9,14
1004,2024-03-04,organic,1,1,87.78,134,8
1005,2024-05-29,paid_social,0,0,0.0,157,62
1006,2024-02-29,paid_search,0,0,0.0,70,90
1007,2024-03-04,paid_social,1,2,104.93,86,8
1008,2024-04-02,referral,1,2,156.12,66,5
1009,2024-03-12,paid_social,1,4,167.83,95,5
1010,2024-01-11,organic,0,0,0.0,70,107
1011,2024-04-14,organic,1,2,11.65,5,29
1012,2024-01-14,paid_search,1,0,0.0,20,14
1013,2024-02-29,organic,0,0,0.0,140,71
1014,2024-01-30,organic,0,0,0.0,102,49
1015,2024-02-04,referral,1,4,256.15,102,9
1016,2024-06-13,paid_search,1,1,31.49,136,22
1017,2024-01-05,paid_search,1,5,434.19,120,27
1018,2024-03-23,paid_social,1,2,63.41,49,11
1019,2024-05-02,paid_social,0,0,0.0,64,52
1020,2024-03-18,organic,0,0,0.0,178,65
1021,2024-06-02,referral,0,0,0.0,97,41
1022,2024-03-02,organic,1,0,0.0,39,12
1023,2024-05-11,paid_social,1,5,299.77,40,24
1024,2024-03-29,referral,1,1,19.38,31,16
1025,2024-02-11,paid_social,1,1,30.64,3,1
1026,2024-03-29,paid_social,0,0,0.0,72,68
1027,2024-05-25,organic,1,1,39.09,30,6
1028,2024-02-09,paid_search,1,1,72.44,95,5
1029,2024-03-12,paid_social,1,1,10.41,29,18
1030,2024-02-08,paid_search,1,4,127.53,56,13
1031,2024-04-13,referral,1,4,253.04,87,6
1032,2024-01-14,paid_search,0,0,0.0,108,88
1033,2024-02-01,organic,1,5,469.98,63,3
1034,2024-06-27,organic,0,0,0.0,30,32
1035,2024-05-04,paid_search,1,1,82.28,53,8
1036,2024-06-14,paid_social,1,3,189.55,46,4
1037,2024-04-06,paid_social,0,0,0.0,103,99
1038,2024-01-23,paid_social,1,6,119.37,137,9
1039,2024-03-03,referral,0,0,0.0,7,49
1040,2024-05-22,referral,1,4,143.25,63,13
1041,2024-06-01,referral,1,4,88.6,175,19
1042,2024-05-24,organic,0,0,0.0,44,58
1043,2024-02-22,paid_social,0,0,0.0,177,38
1044,2024-04-13,organic,0,0,0.0,79,33
1045,2024-04-13,organic,0,0,0.0,59,69
1046,2024-06-27,paid_social,1,1,7.77,75,12
1047,2024-02-08,paid_search,0,0,0.0,84,42
1048,2024-06-27,organic,0,0,0.0,13,35
1049,2024-05-13,organic,1,3,120.14,158,8
1050,2024-03-07,organic,1,5,52.08,104,9
1051,2024-05-14,email,0,0,0.0,103,70
1052,2024-06-27,organic,1,1,71.51,84,13
1053,2024-02-11,organic,1,2,18.75,109,27
1054,2024-01-15,paid_search,0,0,0.0,43,90
1055,2024-04-20,paid_search,1,2,21.31,179,9
1056,2024-06-05,email,1,3,551.3,102,6
1057,2024-02-02,organic,0,0,0.0,8,50
1058,2024-06-03,paid_search,1,3,60.75,37,6
1059,2024-06-12,paid_social,0,0,0.0,106,72
1060,2024-06-05,email,1,3,114.42,97,10
1061,2024-02-07,paid_social,1,1,41.15,90,14
1062,2024-04-06,referral,1,2,76.02,108,28
1063,2024-06-03,organic,0,0,0.0,120,87
1064,2024-02-02,paid_search,1,0,0.0,39,7
1065,2024-03-26,paid_search,1,2,75.31,136,9
1066,2024-03-06,referral,1,3,47.89,62,3
1067,2024-01-10,organic,1,2,216.41,39,12
1068,2024-01-05,organic,1,2,68.97,142,16
1069,2024-05-02,paid_search,1,1,65.3,52,13
1070,2024-03-14,organic,1,2,49.2,57,6
1071,2024-04-06,organic,1,1,60.75,149,13
1072,2024-04-27,email,0,0,0.0,23,66
1073,2024-02-07,paid_search,0,0,0.0,132,98
1074,2024-05-20,paid_social,1,4,612.56,171,4
1075,2024-06-07,paid_social,1,3,295.89,139,8
1076,2024-02-16,paid_search,0,0,0.0,84,77
1077,2024-04-18,organic,0,0,0.0,19,37
1078,2024-06-28,organic,1,3,49.18,65,20
1079,2024-01-15,paid_search,0,0,0.0,95,106
1080,2024-06-05,paid_social,1,4,128.48,130,7
1081,2024-05-15,paid_search,1,5,510.1,105,12
1082,2024-01-05,organic,1,1,17.65,177,29
1083,2024-06-05,paid_search,0,0,0.0,162,57
1084,2024-02-16,email,1,4,351.66,4,10
1085,2024-03-08,referral,0,0,0.0,39,45
1086,2024-03-16,referral,1,2,38.8,49,9
1087,2024-06-21,referral,1,3,25.4,131,29
1088,2024-05-09,paid_search,1,2,88.55,154,12
1089,2024-06-03,referral,0,0,0.0,41,112
1090,2024-04-04,organic,1,1,4.32,65,21
1091,2024-04-24,paid_social,1,1,48.34,122,19
1092,2024-06-12,paid_social,1,3,39.49,144,2
1093,2024-02-05,organic,0,0,0.0,35,84
1094,2024-01-26,referral,1,2,93.2,144,6
1095,2024-02-12,email,1,2,54.36,33,1
1096,2024-01-27,organic,1,1,23.36,159,7
1097,2024-03-09,referral,0,0,0.0,150,74
1098,2024-05-27,organic,0,0,0.0,61,93
1099,2024-01-11,paid_social,0,0,0.0,108,61
1100,2024-03-14,paid_search,1,0,0.0,163,12
1101,2024-04-13,paid_search,1,5,121.71,39,20
1102,2024-02-07,email,0,0,0.0,131,81
1103,2024-05-13,referral,1,5,170.57,96,23
1104,2024-01-23,referral,1,2,24.34,141,6
1105,2024-02-16,organic,1,3,300.85,14,14
1106,2024-03-30,email,0,0,0.0,169,35
1107,2024-02-15,organic,1,1,34.81,136,17
1108,2024-04-16,referral,0,0,0.0,111,118
1109,2024-05-19,paid_search,0,0,0.0,19,76
1110,2024-05-20,organic,1,0,0.0,109,13
1111,2024-04-13,paid_social,1,0,0.0,142,27
1112,2024-04-20,organic,0,0,0.0,178,73
1113,2024-04-13,organic,0,0,0.0,99,38
1114,2024-02-29,paid_search,0,0,0.0,61,88
1115,2024-06-19,organic,0,0,0.0,164,59
1116,2024-04-09,organic,1,1,80.28,67,2
1117,2024-03-08,organic,0,0,0.0,77,73
1118,2024-05-12,paid_search,1,2,12.68,92,2
